Branch,Department,Division,Item,Qty,Total Price,Total Cost,Total Cost %,Total Profit,Total Profit %
Stories Le Mall,,HOT BAR SECTION,DOUBLE ESPRESSO,3667.0,692701.98,76958.8,11.11,615743.19,88.89
Stories Le Mall,,HOT BAR SECTION,DOUBLE ESPRESSO MAC,105.0,19323.24,2908.43,15.05,16414.81,84.95
Stories Le Mall,,HOT BAR SECTION,DOUBLE LONGO,302.0,55781.62,8529.21,15.29,47252.41,84.71
Stories Le Mall,,HOT BAR SECTION,EARL GREY LAVENDER TEA MEDIUM,218.0,33827.33,8074.33,23.87,25753.0,76.13
Stories Le Mall,,HOT BAR SECTION,ENGLISH BREAKFAST TEA MEDIUM,353.0,34806.31,13074.49,37.56,21731.82,62.44
Stories Le Mall,,HOT BAR SECTION,ESPRESSO,1203.0,191023.63,14190.2,7.43,176833.43,92.57
Stories Le Mall,,HOT BAR SECTION,FLAT WHITE,1018.0,171477.3,37654.25,21.96,133823.05,78.04
Stories Le Mall,,HOT BAR SECTION,GOLDEN CHAMOMILE HERBAL TEA MEDIUM,248.0,40492.49,9185.48,22.68,31307.02,77.32
Stories Le Mall,,HOT BAR SECTION,HOT DOUBLE SHOT LARGE,9.0,2963.96,847.44,28.59,2116.52,71.41
Stories Le Mall,,HOT BAR SECTION,HOT DOUBLE SHOT MEDIUM,115.0,30570.57,8549.83,27.97,22020.74,72.03
Stories Le Mall,,HOT BAR SECTION,HOT DOUBLE SHOT SMALL,196.0,29504.2,10577.12,35.85,18927.08,64.15
Stories Le Mall,,HOT BAR SECTION,HOT DOUBLE SHOT TOFFEE NUT MEDIUM,48.0,14188.89,4445.07,31.33,9743.82,68.67
Stories Le Mall,,HOT BAR SECTION,HOT DOUBLE SHOT TOFFEE NUT SMALL,28.0,7416.22,1680.75,22.66,5735.46,77.34
Stories Le Mall,,HOT BAR SECTION,HOUSE BLEND BEANS 250G,23.0,11632.43,5660.88,48.66,5971.56,51.34
Stories Le Mall,,HOT BAR SECTION,LATTE LARGE,309.0,82032.43,20607.96,25.12,61424.48,74.88
Stories Le Mall,,HOT BAR SECTION,LATTE MEDIUM,3407.0,770727.41,173953.73,22.57,596773.68,77.43
Stories Le Mall,,HOT BAR SECTION,LATTE SMALL,4310.0,840155.32,150162.38,17.87,689992.94,82.13
Stories Le Mall,,HOT BAR SECTION,LEMONGRASS&ORANGE TEA MEDIUM,83.0,13453.45,3074.17,22.85,10379.28,77.15
Stories Le Mall,,HOT BAR SECTION,MATCHA LATTE LARGE,41.0,10887.69,3915.97,35.97,6971.72,64.03
Stories Le Mall,,HOT BAR SECTION,MATCHA LATTE MEDIUM,291.0,65833.6,23113.91,35.11,42719.69,64.89
Stories Le Mall,,HOT BAR SECTION,MATCHA LATTE SMALL,230.0,43520.54,14435.83,33.17,29084.72,66.83
Stories Le Mall,,HOT BAR SECTION,MEDITERRANEAN CARAMEL TEA MEDIUM,48.0,7903.9,1777.83,22.49,6126.07,77.51
Stories Le Mall,,HOT BAR SECTION,MOCHA  LARGE,51.0,15140.24,4862.19,32.11,10278.05,67.89
Stories Le Mall,,HOT BAR SECTION,MOCHA MEDIUM,880.0,227955.8,65785.63,28.86,162170.16,71.14
Stories Le Mall,,HOT BAR SECTION,MOCHA SMALL,656.0,139978.74,35157.05,25.12,104821.69,74.88
Stories Le Mall,,HOT BAR SECTION,ORGANIC GREEN TEA MEDIUM,580.0,91250.75,21482.16,23.54,69768.59,76.46
Stories Le Mall,,HOT BAR SECTION,SALTED CARAMEL LATTE LARGE,12.0,3936.94,1168.5,29.68,2768.44,70.32
Stories Le Mall,,HOT BAR SECTION,SALTED CARAMEL LATTE MEDIUM,172.0,45479.88,12884.28,28.33,32595.6,71.67
Stories Le Mall,,HOT BAR SECTION,SALTED CARAMEL LATTE SMALL,156.0,35451.95,8090.13,22.82,27361.83,77.18
Stories Le Mall,,HOT BAR SECTION,SIGNATURE HOT CHOCOLATE LARGE,39.0,11631.53,3958.26,34.03,7673.27,65.97
Stories Le Mall,,HOT BAR SECTION,SIGNATURE HOT CHOCOLATE MEDIUM,741.0,196893.69,62892.09,31.94,134001.61,68.06
Stories Le Mall,,HOT BAR SECTION,SIGNATURE HOT CHOCOLATE SMALL,746.0,169931.23,50483.93,29.71,119447.3,70.29
Stories Le Mall,,HOT BAR SECTION,SINGLE ESPRESSO MACC,38.0,5803.9,703.31,12.12,5100.59,87.88
Stories Le Mall,,HOT BAR SECTION,SINGLE LONGO,152.0,26739.7,2845.53,10.64,23894.17,89.36
Stories Le Mall,,HOT BAR SECTION,SOUTHERN MINT HERBAL TEA MEDIUM,316.0,49322.82,11823.45,23.97,37499.38,76.03
Stories Le Mall,,HOT BAR SECTION,SPANISH LATTE MEDIUM,577.0,169664.8,41296.6,24.34,128368.2,75.66
Stories Le Mall,,HOT BAR SECTION,SPANISH LATTE SMALL,776.0,134319.22,39266.73,29.23,95052.49,70.77
Stories Le Mall,,HOT BAR SECTION,STEAMED MILK LARGE,3.0,596.4,130.4,21.86,465.99,78.14
Stories Le Mall,,HOT BAR SECTION,STEAMED MILK MEDIUM,19.0,3171.17,697.17,21.98,2474.0,78.02
Stories Le Mall,,HOT BAR SECTION,STEAMED MILK SMALL,30.0,3986.79,880.09,22.08,3106.7,77.92
Stories Le Mall,,HOT BAR SECTION,SWEET GINGER PEACH BLACK TEA MEDIUM,153.0,20908.41,5666.85,27.1,15241.56,72.9
Stories Le Mall,,HOT BAR SECTION,TOFFEE NUT LATTE LARGE,13.0,4306.31,1329.69,30.88,2976.62,69.12
Stories Le Mall,,HOT BAR SECTION,TOFFEE NUT LATTE MEDIUM,191.0,51154.35,15597.21,30.49,35557.15,69.51
Stories Le Mall,,HOT BAR SECTION,TOFFEE NUT LATTE SMALL,124.0,29110.21,7496.46,25.75,21613.75,74.25
Stories Le Mall,,HOT BAR SECTION,TRIPLE ESPRESSO,31.0,1537.3,1150.19,74.82,387.11,25.18
Stories Le Mall,,HOT BAR SECTION,WHITE MOCHA LARGE,50.0,14834.53,4207.25,28.36,10627.29,71.64
Stories Le Mall,,HOT BAR SECTION,WHITE MOCHA MEDIUM,690.0,178296.1,45789.95,25.68,132506.15,74.32
Stories Le Mall,,HOT BAR SECTION,WHITE MOCHA SMALL,739.0,141556.13,35469.75,25.06,106086.37,74.94
Stories Le Mall,,HOT BAR SECTION,YIRGACHEFFE BEANS 250G,3.0,2000.0,895.0,44.75,1105.0,55.25
Stories Le Mall,,HOT BAR SECTION,Total By Division:,39730.0,801071.56,1815221.72,22.66,6195493.93,77.34
Stories Le Mall,,POP UP BEVERAGE,AMERICANO COMBO,1.0,0.0,34.89,0.0,-34.89,100.0
Stories Le Mall,,POP UP BEVERAGE,CARAMEL MACHIATO COMBO,3.0,0.0,131.21,0.0,-131.21,100.0
Stories Le Mall,,POP UP BEVERAGE,LATTE COMBO,3.0,0.0,104.52,0.0,-104.52,100.0
Stories Le Mall,,POP UP BEVERAGE,MOCHA COMBO,5.0,0.0,267.97,0.0,-267.97,100.0
Stories Le Mall,,POP UP BEVERAGE,WHITE MOCHA COMBO,10.0,0.0,479.97,0.0,-479.97,100.0
Stories Le Mall,,POP UP BEVERAGE,Total By Division:,22.0,0.0,1018.55,0.0,-1018.55,100.0
Stories Le Mall,,POP UP BEVERAGE,Total By Category:,155439.5,2074227.76,4717079.19,22.74,16025198.45,77.26
Stories Le Mall,,CINNAMON ROLLS,CHOCOLATE ROLL LARGE,1371.0,408153.15,80461.34,19.71,327691.82,80.29
Stories Le Mall,,CINNAMON ROLLS,CLASSIC CINNAMON ROLL LARGE,3909.0,1192249.25,196536.57,16.48,995712.68,83.52
Stories Le Mall,,CINNAMON ROLLS,EXTRA CREAM CHEESE FROSTING MIX,17.0,556.76,167.76,30.13,389.0,69.87
Stories Le Mall,,CINNAMON ROLLS,LOTUS ROLL,14.0,5133.33,854.71,16.65,4278.62,83.35
Stories Le Mall,,CINNAMON ROLLS,RED CINNAMON ROLL,130.0,42969.97,7195.45,16.75,35774.52,83.25
Stories Le Mall,,CINNAMON ROLLS,Total By Division:,5441.0,1649062.47,285215.83,17.3,1363846.64,82.7
Stories Le Mall,,COFFEE PASTRY,APRICOT SABLE,453.0,107330.03,40543.5,37.77,66786.53,62.23
Stories Le Mall,,COFFEE PASTRY,BLUEBERRY CHEESE CAKE,276.0,100558.56,68012.84,67.64,32545.72,32.36
Stories Le Mall,,COFFEE PASTRY,BLUEBERRY MUFFIN,599.0,119255.86,26469.54,22.2,92786.32,77.8
Stories Le Mall,,COFFEE PASTRY,BROWNIES CAKE,326.0,51954.96,21396.47,41.18,30558.49,58.82
Stories Le Mall,,COFFEE PASTRY,CARROT CAKE,234.0,65621.62,23176.92,35.32,42444.7,64.68
Stories Le Mall,,COFFEE PASTRY,CHOCOLATE SABLE,831.0,197090.99,99166.0,50.31,97924.99,49.69
Stories Le Mall,,COFFEE PASTRY,DOUBLE CHOCOLATE MUFFIN,1009.0,200715.32,47381.69,23.61,153333.63,76.39
Stories Le Mall,,COFFEE PASTRY,FRAMBOISE CHEESE CAKE,212.0,75801.8,51419.54,67.83,24382.26,32.17
Stories Le Mall,,COFFEE PASTRY,LAZY CAKE,1280.0,407748.65,190933.33,46.83,216815.32,53.17
Stories Le Mall,,COFFEE PASTRY,LOTUS CHEESE CAKE,210.0,76219.22,50636.08,66.43,25583.14,33.57
Stories Le Mall,,COFFEE PASTRY,ORANGE CAKE,486.0,137654.05,29614.21,21.51,108039.85,78.49
Stories Le Mall,,COFFEE PASTRY,RED VELVET CAKE,255.0,76555.26,38037.5,49.69,38517.76,50.31
Stories Le Mall,,COFFEE PASTRY,RED VELVET MUFFIN_,90.0,17917.12,3518.2,19.64,14398.92,80.36
Stories Le Mall,,COFFEE PASTRY,VANILLA MUFFIN,538.0,103299.1,14179.63,13.73,89119.46,86.27
Stories Le Mall,,COFFEE PASTRY,Total By Division:,6799.0,1737722.53,704485.45,40.54,1033237.08,59.46
Stories Le Mall,,COOKIES,GINGERBREAD COOKIES,1.0,300.3,99.34,33.08,200.96,66.92
Stories Le Mall,,COOKIES,NY STYLE COOKIE - CHOCOLATE CHIP WALNUT,467.0,148993.99,41796.5,28.05,107197.49,71.95
Stories Le Mall,,COOKIES,NY STYLE COOKIE - DOUBLE CHOCOLATE,184.0,56939.94,16468.0,28.92,40471.94,71.08
Stories Le Mall,,COOKIES,Total By Division:,652.0,206234.23,58363.85,28.3,147870.39,71.7
Stories Le Mall,,CROISSANT,ALMOND CROISSANT,3.0,600.0,286.4,47.73,313.6,52.27
Stories Le Mall,,CROISSANT,CHEESE CROISSANT,1527.0,314732.13,127555.4,40.53,187176.73,59.47
Stories Le Mall,,CROISSANT,CHOCOLATE CROISSANT,1038.0,214277.48,86707.6,40.47,127569.88,59.53
Stories Le Mall,,CROISSANT,OLIVE CROISSANT,1.0,200.0,77.57,38.78,122.43,61.22
Stories Le Mall,,CROISSANT,PLAIN CROISSANT,271.0,51900.9,19743.16,38.04,32157.74,61.96
Stories Le Mall,,CROISSANT,THYME CROISSANT,694.0,130396.4,53831.27,41.28,76565.13,58.72
Stories Le Mall,,CROISSANT,Total By Division:,3534.0,712106.91,288201.4,40.47,423905.52,59.53
Stories Le Mall,,FRENCH PASTRY,CHOCOLATE SALTED CAKE,233.0,74783.18,33365.6,44.62,41417.58,55.38
Stories Le Mall,,FRENCH PASTRY,CHRISTMAS ORIGINAL ECLAIR,213.0,57180.18,40668.8,71.12,16511.38,28.88
Stories Le Mall,,FRENCH PASTRY,CHRISTMAS PISTACHIO ECLAIR,25.0,9009.01,4773.33,52.98,4235.68,47.02
Stories Le Mall,,FRENCH PASTRY,ECLAIR CARAMEL,274.0,65521.62,35967.07,54.89,29554.56,45.11
Stories Le Mall,,FRENCH PASTRY,ECLAIR CHOCOLAT,676.0,168592.79,88736.27,52.63,79856.53,47.37
Stories Le Mall,,FRENCH PASTRY,ECLAIR COFFEE,16.0,4324.32,2100.27,48.57,2224.06,51.43
Stories Le Mall,,FRENCH PASTRY,ECLAIR ORIGINAL,626.0,156113.51,82172.93,52.64,73940.58,47.36
Stories Le Mall,,FRENCH PASTRY,FONDANT AU CHOCOLAT,457.0,158495.5,95436.83,60.21,63058.66,39.79
Stories Le Mall,,FRENCH PASTRY,MACARONS,410.0,109913.51,60118.64,54.7,49794.87,45.3
Stories Le Mall,,FRENCH PASTRY,TARTE AU CHOCOLAT,176.0,41620.72,24153.07,58.03,17467.65,41.97
Stories Le Mall,,FRENCH PASTRY,Total By Division:,3106.0,845554.36,467492.81,55.29,378061.55,44.71
Stories Le Mall,,FROZEN YOGHURT,ARABESCHI COCCO SNAK,80.0,7821.62,3652.24,46.69,4169.38,53.31
Stories Le Mall,,FROZEN YOGHURT,BLUEBERRIES,448.5,30718.92,13380.25,43.56,17338.67,56.44
Stories Le Mall,,FROZEN YOGHURT,BLUEBERRIES COMBO,21334.0,0.0,636464.33,0.0,-636464.33,100.0
Stories Le Mall,,FROZEN YOGHURT,BLUEBERRY YOGHURT COMBO MEDIUM,1327.6,523615.62,112673.92,21.52,410941.7,78.48
Stories Le Mall,,FROZEN YOGHURT,BLUEBERRY YOGHURT COMBO SMALL,4619.6,1574285.44,298391.68,18.95,1275893.76,81.05
Stories Le Mall,,FROZEN YOGHURT,BLUEBERRY YOGHURT COMBO X-LARGE,81.5,42279.88,11202.98,26.5,31076.9,73.5
Stories Le Mall,,FROZEN YOGHURT,BLUEBERRY YOGHURT MEDIUM,4.5,1492.49,381.92,25.59,1110.58,74.41
Stories Le Mall,,FROZEN YOGHURT,BLUEBERRY YOGHURT SMALL,22.5,6752.7,1453.33,21.52,5299.37,78.48
Stories Le Mall,,FROZEN YOGHURT,BLUEBERRY YOGHURT X-LARGE,2.0,900.9,274.92,30.52,625.98,69.48
Stories Le Mall,,FROZEN YOGHURT,BROWNIES,115.0,7574.17,2124.37,28.05,5449.8,71.95
Stories Le Mall,,FROZEN YOGHURT,BROWNIES COMBO,3684.0,0.0,68053.8,0.0,-68053.8,100.0
Stories Le Mall,,FROZEN YOGHURT,CHOCOLATE CHIPS,207.0,14389.19,1846.47,12.83,12542.71,87.17
Stories Le Mall,,FROZEN YOGHURT,CHOCOLATE CHIPS COMBO,5976.0,0.0,53306.92,0.0,-53306.92,100.0
Stories Le Mall,,FROZEN YOGHURT,CHOCOLATE CRUNCH,836.0,84125.52,39723.68,47.22,44401.85,52.78
Stories Le Mall,,FROZEN YOGHURT,CHOCOLATE QUELLA,264.0,26538.74,8720.5,32.86,17818.23,67.14
Stories Le Mall,,FROZEN YOGHURT,CHOCOLATE QUELLA CRUNCH,82.0,8233.63,4785.62,58.12,3448.02,41.88
Stories Le Mall,,FROZEN YOGHURT,CHOCOLATE YOGHURT COMBO MEDIUM,1348.5,528173.72,101505.75,19.22,426667.98,80.78
Stories Le Mall,,FROZEN YOGHURT,CHOCOLATE YOGHURT COMBO SMALL,5554.3,1870198.65,318786.6,17.05,1551412.05,82.95
Stories Le Mall,,FROZEN YOGHURT,CHOCOLATE YOGHURT COMBO X-LARGE,72.0,37255.56,8791.51,23.6,28464.05,76.4
Stories Le Mall,,FROZEN YOGHURT,CHOCOLATE YOGHURT MEDIUM,7.0,2300.15,526.91,22.91,1773.24,77.09
Stories Le Mall,,FROZEN YOGHURT,CHOCOLATE YOGHURT SMALL,42.6,12688.29,2445.01,19.27,10243.28,80.73
Stories Le Mall,,FROZEN YOGHURT,CHOCOLATE YOGHURT X-LARGE,2.0,883.78,244.21,27.63,639.58,72.37
Stories Le Mall,,FROZEN YOGHURT,CRUMBLE LEMON,12.0,1225.23,414.86,33.86,810.36,66.14
Stories Le Mall,,FROZEN YOGHURT,CRUMBOLE PISTACHIO,183.0,18484.98,10302.08,55.73,8182.91,44.27
Stories Le Mall,,FROZEN YOGHURT,GRANOLLA,57.0,3681.08,304.63,8.28,3376.45,91.72
Stories Le Mall,,FROZEN YOGHURT,GRANOLLA COMBO,4644.0,0.0,24819.53,0.0,-24819.53,100.0
Stories Le Mall,,FROZEN YOGHURT,GUMMY BEARS,77.0,4948.35,568.55,11.49,4379.8,88.51
Stories Le Mall,,FROZEN YOGHURT,GUMMY BEARS COMBO,5373.0,0.0,39672.89,0.0,-39672.89,100.0
Stories Le Mall,,FROZEN YOGHURT,HONEY,886.0,60801.8,7960.8,13.09,52841.01,86.91
Stories Le Mall,,FROZEN YOGHURT,HONEY COMBO,291.0,0.0,2614.66,0.0,-2614.66,100.0
Stories Le Mall,,FROZEN YOGHURT,LOTUS BISCUIT COMBO,4861.0,0.0,53014.2,0.0,-53014.2,100.0
Stories Le Mall,,FROZEN YOGHURT,LOTUS BISCUITS,88.0,5542.94,959.73,17.31,4583.21,82.69
Stories Le Mall,,FROZEN YOGHURT,LOTUS SPREAD YOGHURT COMBO MEDIUM,190.0,74174.17,13212.1,17.81,60962.08,82.19
Stories Le Mall,,FROZEN YOGHURT,LOTUS SPREAD YOGHURT COMBO SMALL,477.7,168212.01,25362.42,15.08,142849.6,84.92
Stories Le Mall,,FROZEN YOGHURT,LOTUS SPREAD YOGHURT COMBO X-LARGE,14.0,7147.15,1580.98,22.12,5566.17,77.88
Stories Le Mall,,FROZEN YOGHURT,LOTUS SPREAD YOGHURT MEDIUM,0.5,165.17,34.77,21.05,130.4,78.95
Stories Le Mall,,FROZEN YOGHURT,LOTUS SPREAD YOGHURT SMALL,1.0,300.3,53.09,17.68,247.21,82.32
Stories Le Mall,,FROZEN YOGHURT,LOTUS YOGHURT COMBO MEDIUM,167.5,64131.08,21347.73,33.29,42783.35,66.71
Stories Le Mall,,FROZEN YOGHURT,LOTUS YOGHURT COMBO SMALL,649.5,204304.05,62694.02,30.69,141610.03,69.31
Stories Le Mall,,FROZEN YOGHURT,LOTUS YOGHURT COMBO X-LARGE,10.0,5032.43,2055.86,40.85,2976.57,59.15
Stories Le Mall,,FROZEN YOGHURT,LOTUS YOGHURT SMALL,4.5,1350.75,434.37,32.16,916.38,67.84
Stories Le Mall,,FROZEN YOGHURT,MANGO,459.0,31627.03,5636.73,17.82,25990.3,82.18
Stories Le Mall,,FROZEN YOGHURT,MANGO COMBO,18105.0,0.0,222337.73,0.0,-222337.73,100.0
Stories Le Mall,,FROZEN YOGHURT,MANGO YOGHURT COMBO MEDIUM,1963.5,769558.56,167832.28,21.81,601726.28,78.19
Stories Le Mall,,FROZEN YOGHURT,MANGO YOGHURT COMBO SMALL,6871.55,2313894.55,446972.41,19.32,1866922.15,80.68
Stories Le Mall,,FROZEN YOGHURT,MANGO YOGHURT COMBO X-LARGE,118.0,61386.04,16334.63,26.61,45051.41,73.39
Stories Le Mall,,FROZEN YOGHURT,MANGO YOGHURT MEDIUM,12.5,4151.65,1068.45,25.74,3083.2,74.26
Stories Le Mall,,FROZEN YOGHURT,MANGO YOGHURT SMALL,48.5,14406.46,3154.77,21.9,11251.69,78.1
Stories Le Mall,,FROZEN YOGHURT,MANGO YOGHURT X-LARGE,3.0,1351.35,415.29,30.73,936.06,69.27
Stories Le Mall,,FROZEN YOGHURT,MARSHMALLOW,113.0,7189.79,674.23,9.38,6515.56,90.62
Stories Le Mall,,FROZEN YOGHURT,MARSHMALLOW COMBO,6202.0,0.0,37005.27,0.0,-37005.27,100.0
Stories Le Mall,,FROZEN YOGHURT,MIXED NUTS,90.0,5795.2,1385.46,23.91,4409.74,76.09
Stories Le Mall,,FROZEN YOGHURT,MIXED NUTS COMBO,3531.0,0.0,54356.21,0.0,-54356.21,100.0
Stories Le Mall,,FROZEN YOGHURT,NUTELLA,143.0,12882.88,3344.43,25.96,9538.46,74.04
Stories Le Mall,,FROZEN YOGHURT,OATS,8.0,520.12,18.38,3.53,501.74,96.47
Stories Le Mall,,FROZEN YOGHURT,OATS COMBO,403.0,0.0,925.76,0.0,-925.76,100.0
Stories Le Mall,,FROZEN YOGHURT,OREO,183.0,11413.81,1502.72,13.17,9911.09,86.83
Stories Le Mall,,FROZEN YOGHURT,OREO COMBO,5015.0,0.0,41181.16,0.0,-41181.16,100.0
Stories Le Mall,,FROZEN YOGHURT,OREO CREAM YOGHURT COMBO MEDIUM,40.0,15616.67,4008.75,25.67,11607.92,74.33
Stories Le Mall,,FROZEN YOGHURT,OREO CREAM YOGHURT COMBO SMALL,167.0,53900.0,12709.33,23.58,41190.67,76.42
Stories Le Mall,,FROZEN YOGHURT,OREO CREAM YOGHURT COMBO X-LARGE,5.0,2600.0,810.09,31.16,1789.91,68.84
Stories Le Mall,,FROZEN YOGHURT,OREO CREAM YOGHURT SMALL,1.0,300.0,76.1,25.37,223.9,74.63
Stories Le Mall,,FROZEN YOGHURT,ORIGINAL YOGHURT COMBO MEDIUM,2012.0,790562.16,202993.0,25.68,587569.16,74.32
Stories Le Mall,,FROZEN YOGHURT,ORIGINAL YOGHURT COMBO SMALL,8282.1,2802924.17,634476.07,22.64,2168448.11,77.36
Stories Le Mall,,FROZEN YOGHURT,ORIGINAL YOGHURT COMBO X-LARGE,158.5,82414.56,25850.27,31.37,56564.3,68.63
Stories Le Mall,,FROZEN YOGHURT,ORIGINAL YOGHURT MEDIUM,13.5,4486.49,1362.03,30.36,3124.46,69.64
Stories Le Mall,,FROZEN YOGHURT,ORIGINAL YOGHURT SMALL,60.4,17978.38,4627.13,25.74,13351.25,74.26
Stories Le Mall,,FROZEN YOGHURT,ORIGINAL YOGHURT X-LARGE,13.0,5855.86,2120.21,36.21,3735.64,63.79
Stories Le Mall,,FROZEN YOGHURT,PINEAPPLE,440.0,28836.64,8062.45,27.96,20774.18,72.04
Stories Le Mall,,FROZEN YOGHURT,PINEAPPLE COMBO,10936.0,0.0,200388.58,0.0,-200388.58,100.0
Stories Le Mall,,FROZEN YOGHURT,PISTACHIO CRUNCH,395.5,40269.97,29884.91,74.21,10385.06,25.79
Stories Le Mall,,FROZEN YOGHURT,PISTACHIO YOGHURT COMBO MEDIUM,146.5,72503.75,47645.5,65.71,24858.25,34.29
Stories Le Mall,,FROZEN YOGHURT,PISTACHIO YOGHURT COMBO SMALL,537.1,224044.59,131513.6,58.7,92530.99,41.3
Stories Le Mall,,FROZEN YOGHURT,PISTACHIO YOGHURT COMBO X-LARGE,7.0,4350.0,3654.19,84.0,695.81,16.0
Stories Le Mall,,FROZEN YOGHURT,PISTACHIO YOGHURT SMALL,5.0,1993.54,1224.29,61.41,769.25,38.59
Stories Le Mall,,FROZEN YOGHURT,POMEGRANATE YOGHURT COMBO MEDIUM,523.0,204165.02,46809.82,22.93,157355.2,77.07
Stories Le Mall,,FROZEN YOGHURT,POMEGRANATE YOGHURT COMBO SMALL,2168.5,716109.46,147602.5,20.61,568506.96,79.39
Stories Le Mall,,FROZEN YOGHURT,POMEGRANATE YOGHURT COMBO X-LARGE,29.5,15357.81,4273.7,27.83,11084.1,72.17
Stories Le Mall,,FROZEN YOGHURT,POMEGRANATE YOGHURT MEDIUM,3.5,1128.83,313.26,27.75,815.57,72.25
Stories Le Mall,,FROZEN YOGHURT,POMEGRANATE YOGHURT SMALL,11.5,3401.5,782.77,23.01,2618.74,76.99
Stories Le Mall,,FROZEN YOGHURT,QUELLA PISTACCIO,1053.0,105339.94,77411.61,73.49,27928.33,26.51
Stories Le Mall,,FROZEN YOGHURT,SPRINKLES,45.5,2930.93,171.03,5.84,2759.9,94.16
Stories Le Mall,,FROZEN YOGHURT,SPRINKLES COMBO,2783.0,0.0,10461.3,0.0,-10461.3,100.0
Stories Le Mall,,FROZEN YOGHURT,STRAWBERRY,626.5,43039.64,9092.18,21.13,33947.46,78.87
Stories Le Mall,,FROZEN YOGHURT,STRAWBERRY COMBO,27910.0,0.0,405048.38,0.0,-405048.38,100.0
Stories Le Mall,,FROZEN YOGHURT,TASTING CUP BLUEBERRY,689.0,0.0,6607.45,0.0,-6607.45,100.0
Stories Le Mall,,FROZEN YOGHURT,TASTING CUP CHOCOLATE,713.0,0.0,6153.32,0.0,-6153.32,100.0
Stories Le Mall,,FROZEN YOGHURT,TASTING CUP LOTUS SPREAD,316.0,0.0,2121.66,0.0,-2121.66,100.0
Stories Le Mall,,FROZEN YOGHURT,TASTING CUP MANGO,689.0,0.0,6649.19,0.0,-6649.19,100.0
Stories Le Mall,,FROZEN YOGHURT,TASTING CUP OREO,66.0,0.0,734.23,0.0,-734.23,100.0
Stories Le Mall,,FROZEN YOGHURT,TASTING CUP ORIGINAL,644.0,0.0,6343.07,0.0,-6343.07,100.0
Stories Le Mall,,YOUGHURT,TASTING CUP PISTACHIO,300.0,0.0,10087.62,0.0,-10087.62,100.0
Stories Le Mall,,YOUGHURT,TASTING CUP POMEGRANATE,536.0,0.0,3941.39,0.0,-3941.39,100.0
Stories Le Mall,,YOUGHURT,TASTING CUP SPECULOSE LOTUS,132.0,0.0,1827.91,0.0,-1827.91,100.0
Stories Le Mall,,YOUGHURT,VARIEGATO WAFER,24.0,2162.16,1192.14,55.14,970.02,44.86
Stories Le Mall,,YOUGHURT,WAFER ROLL,45.5,2970.57,323.33,10.88,2647.24,89.12
Stories Le Mall,,YOUGHURT,WAFER ROLL COMBO,3832.0,0.0,27230.71,0.0,-27230.71,100.0
Stories Le Mall,,YOUGHURT,Total By Division:,173726.4,1387915.06,5046875.17,36.36,8832275.4,63.64
Stories Le Mall,,GRAB&GO FOOD,ASIAN SALAD (GRAB&GO),8.0,3363.36,1037.97,30.86,2325.39,69.14
Stories Le Mall,,GRAB&GO FOOD,BEETROOT CUP,18.0,3783.78,1363.98,36.05,2419.8,63.95
Stories Le Mall,,GRAB&GO FOOD,BOUMALI CUP,120.0,23781.98,14176.8,59.61,9605.18,40.39
Stories Le Mall,,GRAB&GO FOOD,CAESER SALAD (GRAB&GO),6.0,2522.52,604.87,23.98,1917.65,76.02
Stories Le Mall,,GRAB&GO FOOD,CHICKEN CAESER SALAD (GRAB&GO),26.0,12024.02,5513.14,45.85,6510.88,54.15
Stories Le Mall,,GRAB&GO FOOD,CHICKEN VERDE SALAD,5.0,2312.31,1014.52,43.87,1297.8,56.13
Stories Le Mall,,GRAB&GO FOOD,CHOCOLATE SP/MO,59.0,12402.4,4470.82,36.05,7931.58,63.95
Stories Le Mall,,GRAB&GO FOOD,FREEZE DROPS STRAWBERRY,681.0,135790.99,92643.24,68.22,43147.75,31.78
Stories Le Mall,,GRAB&GO FOOD,HONEY PEANUT ST BITES,105.0,17027.03,5638.5,33.12,11388.53,66.88
Stories Le Mall,,GRAB&GO FOOD,MAK BAR CHOCOLATE CRUNCH,5.0,1171.17,343.54,29.33,827.64,70.67
Stories Le Mall,,GRAB&GO FOOD,MAK BAR PRO COOKIES CREAM,4.0,1129.13,334.95,29.66,794.18,70.34
Stories Le Mall,,GRAB&GO FOOD,MAK BAR PRO VANILLE,5.0,1411.41,418.68,29.66,992.73,70.34
Stories Le Mall,,GRAB&GO FOOD,MAK BAR WHITE ALMOND CRUNCH,9.0,2108.11,618.36,29.33,1489.74,70.67
Stories Le Mall,,GRAB&GO FOOD,MATCHA CUP,16.0,3363.36,1212.43,36.05,2150.94,63.95
Stories Le Mall,,GRAB&GO FOOD,MEDIUM CHIPS,544.0,34304.5,5972.39,17.41,28332.11,82.59
Stories Le Mall,,GRAB&GO FOOD,MEXICAN FEISTA SALAD,9.0,4324.32,2387.75,55.22,1936.57,44.78
Stories Le Mall,,GRAB&GO FOOD,PASTA PESTO SALAD,6.0,2882.88,1099.93,38.15,1782.95,61.85
Stories Le Mall,,GRAB&GO FOOD,PINEAPPLE CUP,436.0,157662.76,107180.43,67.98,50482.34,32.02
Stories Le Mall,,GRAB&GO FOOD,QUINOA SALAD (GRAB&GO),25.0,11561.56,4805.93,41.57,6755.63,58.43
